lens_id,domain,cpc_rule_hit,keyword_rule_hit,rule_union_hit,adjudicated_hit,action,screening_category,analysis_set_443
148-756-629-236-617,4-1,0,0,0,1,add,included_classified,true
148-756-629-236-617,4-2,0,0,0,0,none,included_classified,true
148-756-629-236-617,4-3,0,0,0,0,none,included_classified,true
148-756-629-236-617,4-4,0,0,0,0,none,included_classified,true
148-756-629-236-617,4-5,0,0,0,0,none,included_classified,true
074-453-584-927-535,1-1,0,0,0,0,none,included_classified,true
074-453-584-927-535,1-2,1,1,1,1,keep,included_classified,true
074-453-584-927-535,1-3,0,0,0,0,none,included_classified,true
074-453-584-927-535,2-1,1,1,1,1,keep,included_classified,true
074-453-584-927-535,2-2,0,0,0,0,none,included_classified,true
074-453-584-927-535,2-3,0,0,0,0,none,included_classified,true
074-453-584-927-535,2-4,0,0,0,0,none,included_classified,true
074-453-584-927-535,3-1,0,0,0,0,none,included_classified,true
074-453-584-927-535,3-2,0,0,0,0,none,included_classified,true
074-453-584-927-535,3-3,0,0,0,0,none,included_classified,true
074-453-584-927-535,4-1,0,0,0,1,add,included_classified,true
074-453-584-927-535,4-2,0,0,0,0,none,included_classified,true
074-453-584-927-535,4-3,0,0,0,0,none,included_classified,true
074-453-584-927-535,4-4,0,0,0,0,none,included_classified,true
074-453-584-927-535,4-5,0,0,0,0,none,included_classified,true
048-671-560-798-655,1-1,0,0,0,0,none,included_classified,true
048-671-560-798-655,1-2,0,0,0,0,none,included_classified,true
048-671-560-798-655,1-3,0,0,0,1,add,included_classified,true
048-671-560-798-655,2-1,1,1,1,1,keep,included_classified,true
048-671-560-798-655,2-2,0,0,0,0,none,included_classified,true
048-671-560-798-655,2-3,0,0,0,0,none,included_classified,true
048-671-560-798-655,2-4,0,0,0,0,none,included_classified,true
048-671-560-798-655,3-1,0,0,0,0,none,included_classified,true
048-671-560-798-655,3-2,0,0,0,0,none,included_classified,true
048-671-560-798-655,3-3,0,0,0,0,none,included_classified,true
048-671-560-798-655,4-1,0,0,0,0,none,included_classified,true
048-671-560-798-655,4-2,0,0,0,0,none,included_classified,true
048-671-560-798-655,4-3,0,0,0,0,none,included_classified,true
048-671-560-798-655,4-4,0,0,0,0,none,included_classified,true
048-671-560-798-655,4-5,0,0,0,0,none,included_classified,true
166-753-917-204-117,1-1,0,1,1,1,keep,included_classified,true
166-753-917-204-117,1-2,0,0,0,0,none,included_classified,true
166-753-917-204-117,1-3,0,0,0,0,none,included_classified,true
166-753-917-204-117,2-1,0,1,1,0,suppress,included_classified,true
166-753-917-204-117,2-2,0,0,0,0,none,included_classified,true
166-753-917-204-117,2-3,0,0,0,0,none,included_classified,true
166-753-917-204-117,2-4,0,0,0,0,none,included_classified,true
166-753-917-204-117,3-1,0,0,0,0,none,included_classified,true
166-753-917-204-117,3-2,0,0,0,0,none,included_classified,true
166-753-917-204-117,3-3,0,0,0,0,none,included_classified,true
166-753-917-204-117,4-1,0,0,0,1,add,included_classified,true
166-753-917-204-117,4-2,0,0,0,0,none,included_classified,true
166-753-917-204-117,4-3,0,0,0,0,none,included_classified,true
166-753-917-204-117,4-4,0,0,0,0,none,included_classified,true
166-753-917-204-117,4-5,0,0,0,0,none,included_classified,true
012-104-259-178-791,1-1,0,1,1,1,keep,included_classified,true
012-104-259-178-791,1-2,0,0,0,0,none,included_classified,true
012-104-259-178-791,1-3,0,0,0,1,add,included_classified,true
012-104-259-178-791,2-1,0,0,0,1,add,included_classified,true
012-104-259-178-791,2-2,0,0,0,0,none,included_classified,true
012-104-259-178-791,2-3,0,0,0,1,add,included_classified,true
012-104-259-178-791,2-4,0,1,1,0,suppress,included_classified,true
012-104-259-178-791,3-1,0,0,0,1,add,included_classified,true
012-104-259-178-791,3-2,0,0,0,0,none,included_classified,true
012-104-259-178-791,3-3,0,0,0,1,add,included_classified,true
012-104-259-178-791,4-1,0,1,1,0,suppress,included_classified,true
012-104-259-178-791,4-2,0,0,0,0,none,included_classified,true
012-104-259-178-791,4-3,0,0,0,0,none,included_classified,true
012-104-259-178-791,4-4,0,0,0,0,none,included_classified,true
012-104-259-178-791,4-5,0,0,0,1,add,included_classified,true
037-752-510-247-711,1-1,0,0,0,1,add,included_classified,true
037-752-510-247-711,1-2,0,0,0,0,none,included_classified,true
037-752-510-247-711,1-3,1,0,1,0,suppress,included_classified,true
037-752-510-247-711,2-1,1,1,1,1,keep,included_classified,true
037-752-510-247-711,2-2,1,0,1,1,keep,included_classified,true
037-752-510-247-711,2-3,0,0,0,0,none,included_classified,true
037-752-510-247-711,2-4,0,0,0,1,add,included_classified,true
037-752-510-247-711,3-1,0,0,0,0,none,included_classified,true
037-752-510-247-711,3-2,0,0,0,0,none,included_classified,true
037-752-510-247-711,3-3,0,0,0,0,none,included_classified,true
037-752-510-247-711,4-1,0,0,0,1,add,included_classified,true
037-752-510-247-711,4-2,0,0,0,0,none,included_classified,true
037-752-510-247-711,4-3,0,0,0,0,none,included_classified,true
037-752-510-247-711,4-4,0,0,0,1,add,included_classified,true
037-752-510-247-711,4-5,0,0,0,0,none,included_classified,true
161-059-709-074-125,1-1,0,1,1,0,suppress,included_classified,true
161-059-709-074-125,1-2,0,0,0,0,none,included_classified,true
161-059-709-074-125,1-3,0,0,0,0,none,included_classified,true
161-059-709-074-125,2-1,1,1,1,1,keep,included_classified,true
161-059-709-074-125,2-2,0,0,0,0,none,included_classified,true
161-059-709-074-125,2-3,0,0,0,0,none,included_classified,true
161-059-709-074-125,2-4,1,0,1,1,keep,included_classified,true
161-059-709-074-125,3-1,0,0,0,0,none,included_classified,true
161-059-709-074-125,3-2,0,0,0,0,none,included_classified,true
161-059-709-074-125,3-3,0,0,0,0,none,included_classified,true
161-059-709-074-125,4-1,0,0,0,0,none,included_classified,true
161-059-709-074-125,4-2,0,0,0,0,none,included_classified,true
161-059-709-074-125,4-3,0,0,0,0,none,included_classified,true
161-059-709-074-125,4-4,0,0,0,0,none,included_classified,true
161-059-709-074-125,4-5,0,0,0,0,none,included_classified,true
137-444-629-554-621,1-1,0,0,0,1,add,included_classified,true
137-444-629-554-621,1-2,0,0,0,0,none,included_classified,true
137-444-629-554-621,1-3,0,0,0,1,add,included_classified,true
137-444-629-554-621,2-1,1,1,1,1,keep,included_classified,true
137-444-629-554-621,2-2,0,1,1,1,keep,included_classified,true
137-444-629-554-621,2-3,0,0,0,0,none,included_classified,true
137-444-629-554-621,2-4,0,0,0,1,add,included_classified,true
137-444-629-554-621,3-1,0,0,0,0,none,included_classified,true
137-444-629-554-621,3-2,0,0,0,0,none,included_classified,true
137-444-629-554-621,3-3,0,0,0,0,none,included_classified,true
137-444-629-554-621,4-1,0,0,0,1,add,included_classified,true
137-444-629-554-621,4-2,0,0,0,0,none,included_classified,true
137-444-629-554-621,4-3,0,0,0,0,none,included_classified,true
137-444-629-554-621,4-4,0,0,0,0,none,included_classified,true
137-444-629-554-621,4-5,0,0,0,0,none,included_classified,true
079-826-215-013-907,1-1,0,0,0,0,none,included_classified,true
079-826-215-013-907,1-2,0,0,0,0,none,included_classified,true
079-826-215-013-907,1-3,0,0,0,0,none,included_classified,true
079-826-215-013-907,2-1,0,1,1,1,keep,included_classified,true
079-826-215-013-907,2-2,1,0,1,0,suppress,included_classified,true
079-826-215-013-907,2-3,0,0,0,0,none,included_classified,true
079-826-215-013-907,2-4,0,0,0,0,none,included_classified,true
079-826-215-013-907,3-1,0,0,0,0,none,included_classified,true
079-826-215-013-907,3-2,0,0,0,0,none,included_classified,true
079-826-215-013-907,3-3,0,0,0,0,none,included_classified,true
079-826-215-013-907,4-1,0,0,0,0,none,included_classified,true
079-826-215-013-907,4-2,0,0,0,0,none,included_classified,true
079-826-215-013-907,4-3,0,0,0,0,none,included_classified,true
079-826-215-013-907,4-4,0,0,0,0,none,included_classified,true
079-826-215-013-907,4-5,0,0,0,0,none,included_classified,true
112-996-752-185-399,1-1,0,0,0,0,none,included_classified,true
112-996-752-185-399,1-2,0,0,0,0,none,included_classified,true
112-996-752-185-399,1-3,0,0,0,0,none,included_classified,true
112-996-752-185-399,2-1,0,0,0,0,none,included_classified,true
112-996-752-185-399,2-2,0,0,0,0,none,included_classified,true
112-996-752-185-399,2-3,0,0,0,0,none,included_classified,true
112-996-752-185-399,2-4,0,1,1,0,suppress,included_classified,true
112-996-752-185-399,3-1,0,0,0,1,add,included_classified,true
112-996-752-185-399,3-2,0,0,0,0,none,included_classified,true
112-996-752-185-399,3-3,0,0,0,0,none,included_classified,true
112-996-752-185-399,4-1,0,0,0,0,none,included_classified,true
112-996-752-185-399,4-2,0,0,0,1,add,included_classified,true
112-996-752-185-399,4-3,1,1,1,1,keep,included_classified,true
112-996-752-185-399,4-4,1,1,1,1,keep,included_classified,true
112-996-752-185-399,4-5,0,0,0,0,none,included_classified,true
036-096-288-945-893,1-1,0,0,0,0,none,included_classified,true
036-096-288-945-893,1-2,0,0,0,0,none,included_classified,true
036-096-288-945-893,1-3,0,0,0,0,none,included_classified,true
036-096-288-945-893,2-1,0,0,0,0,none,included_classified,true
036-096-288-945-893,2-2,0,0,0,0,none,included_classified,true
036-096-288-945-893,2-3,0,0,0,0,none,included_classified,true
036-096-288-945-893,2-4,0,0,0,0,none,included_classified,true
036-096-288-945-893,3-1,0,0,0,1,add,included_classified,true
036-096-288-945-893,3-2,0,0,0,0,none,included_classified,true
036-096-288-945-893,3-3,0,0,0,0,none,included_classified,true
036-096-288-945-893,4-1,0,0,0,1,add,included_classified,true
036-096-288-945-893,4-2,0,0,0,0,none,included_classified,true
036-096-288-945-893,4-3,0,0,0,0,none,included_classified,true
036-096-288-945-893,4-4,0,0,0,0,none,included_classified,true
036-096-288-945-893,4-5,0,0,0,0,none,included_classified,true
160-450-456-889-400,1-1,0,0,0,0,none,included_classified,true
160-450-456-889-400,1-2,0,0,0,0,none,included_classified,true
160-450-456-889-400,1-3,0,0,0,0,none,included_classified,true
160-450-456-889-400,2-1,1,1,1,1,keep,included_classified,true
160-450-456-889-400,2-2,0,0,0,0,none,included_classified,true
160-450-456-889-400,2-3,0,0,0,0,none,included_classified,true
160-450-456-889-400,2-4,0,0,0,1,add,included_classified,true
160-450-456-889-400,3-1,0,0,0,0,none,included_classified,true
160-450-456-889-400,3-2,0,0,0,0,none,included_classified,true
160-450-456-889-400,3-3,0,0,0,0,none,included_classified,true
160-450-456-889-400,4-1,0,0,0,0,none,included_classified,true
160-450-456-889-400,4-2,0,0,0,0,none,included_classified,true
160-450-456-889-400,4-3,0,0,0,0,none,included_classified,true
160-450-456-889-400,4-4,0,0,0,0,none,included_classified,true
160-450-456-889-400,4-5,0,0,0,0,none,included_classified,true
009-489-822-113-391,1-1,0,0,0,0,none,included_classified,true
009-489-822-113-391,1-2,0,0,0,0,none,included_classified,true
009-489-822-113-391,1-3,0,0,0,1,add,included_classified,true
009-489-822-113-391,2-1,0,0,0,0,none,included_classified,true
009-489-822-113-391,2-2,0,0,0,0,none,included_classified,true
009-489-822-113-391,2-3,0,0,0,0,none,included_classified,true
009-489-822-113-391,2-4,0,0,0,0,none,included_classified,true
009-489-822-113-391,3-1,0,0,0,0,none,included_classified,true
009-489-822-113-391,3-2,0,0,0,0,none,included_classified,true
009-489-822-113-391,3-3,0,0,0,1,add,included_classified,true
009-489-822-113-391,4-1,0,0,0,1,add,included_classified,true
009-489-822-113-391,4-2,0,0,0,0,none,included_classified,true
009-489-822-113-391,4-3,0,0,0,0,none,included_classified,true
009-489-822-113-391,4-4,0,0,0,0,none,included_classified,true
009-489-822-113-391,4-5,0,0,0,0,none,included_classified,true
174-314-340-624-111,1-1,0,0,0,0,none,included_classified,true
174-314-340-624-111,1-2,0,0,0,0,none,included_classified,true
174-314-340-624-111,1-3,0,0,0,0,none,included_classified,true
174-314-340-624-111,2-1,1,1,1,1,keep,included_classified,true
174-314-340-624-111,2-2,0,0,0,0,none,included_classified,true
174-314-340-624-111,2-3,0,0,0,0,none,included_classified,true
174-314-340-624-111,2-4,0,0,0,1,add,included_classified,true
174-314-340-624-111,3-1,0,0,0,0,none,included_classified,true
174-314-340-624-111,3-2,0,0,0,0,none,included_classified,true
174-314-340-624-111,3-3,0,0,0,0,none,included_classified,true
174-314-340-624-111,4-1,0,0,0,0,none,included_classified,true
174-314-340-624-111,4-2,0,0,0,0,none,included_classified,true
174-314-340-624-111,4-3,0,0,0,0,none,included_classified,true
174-314-340-624-111,4-4,0,0,0,0,none,included_classified,true
174-314-340-624-111,4-5,0,0,0,0,none,included_classified,true
013-264-903-574-867,1-1,0,0,0,0,none,included_classified,true
013-264-903-574-867,1-2,0,0,0,0,none,included_classified,true
013-264-903-574-867,1-3,0,0,0,0,none,included_classified,true
013-264-903-574-867,2-1,0,0,0,0,none,included_classified,true
013-264-903-574-867,2-2,0,0,0,0,none,included_classified,true
013-264-903-574-867,2-3,0,0,0,0,none,included_classified,true
013-264-903-574-867,2-4,0,0,0,0,none,included_classified,true
013-264-903-574-867,3-1,1,1,1,0,suppress,included_classified,true
013-264-903-574-867,3-2,0,0,0,0,none,included_classified,true
013-264-903-574-867,3-3,0,0,0,0,none,included_classified,true
013-264-903-574-867,4-1,0,0,0,1,add,included_classified,true
013-264-903-574-867,4-2,0,0,0,0,none,included_classified,true
013-264-903-574-867,4-3,0,0,0,0,none,included_classified,true
013-264-903-574-867,4-4,0,0,0,0,none,included_classified,true
013-264-903-574-867,4-5,0,0,0,0,none,included_classified,true
183-166-994-280-017,1-1,0,0,0,0,none,included_classified,true
183-166-994-280-017,1-2,0,0,0,0,none,included_classified,true
183-166-994-280-017,1-3,1,0,1,1,keep,included_classified,true
183-166-994-280-017,2-1,1,1,1,1,keep,included_classified,true
183-166-994-280-017,2-2,0,0,0,1,add,included_classified,true
183-166-994-280-017,2-3,0,0,0,0,none,included_classified,true
183-166-994-280-017,2-4,0,1,1,0,suppress,included_classified,true
183-166-994-280-017,3-1,0,0,0,0,none,included_classified,true
183-166-994-280-017,3-2,0,0,0,0,none,included_classified,true
183-166-994-280-017,3-3,0,0,0,0,none,included_classified,true
183-166-994-280-017,4-1,0,0,0,1,add,included_classified,true
183-166-994-280-017,4-2,0,0,0,0,none,included_classified,true
183-166-994-280-017,4-3,0,0,0,0,none,included_classified,true
183-166-994-280-017,4-4,0,0,0,0,none,included_classified,true
183-166-994-280-017,4-5,0,0,0,0,none,included_classified,true
168-291-035-691-223,1-1,0,0,0,0,none,included_classified,true
168-291-035-691-223,1-2,0,0,0,0,none,included_classified,true
168-291-035-691-223,1-3,0,0,0,0,none,included_classified,true
168-291-035-691-223,2-1,0,0,0,1,add,included_classified,true
168-291-035-691-223,2-2,0,0,0,0,none,included_classified,true
168-291-035-691-223,2-3,0,0,0,0,none,included_classified,true
168-291-035-691-223,2-4,0,0,0,0,none,included_classified,true
168-291-035-691-223,3-1,0,0,0,0,none,included_classified,true
168-291-035-691-223,3-2,0,0,0,0,none,included_classified,true
168-291-035-691-223,3-3,0,0,0,0,none,included_classified,true
168-291-035-691-223,4-1,1,0,1,1,keep,included_classified,true
168-291-035-691-223,4-2,0,0,0,0,none,included_classified,true
168-291-035-691-223,4-3,0,0,0,0,none,included_classified,true
168-291-035-691-223,4-4,0,0,0,1,add,included_classified,true
168-291-035-691-223,4-5,0,0,0,0,none,included_classified,true
005-423-342-957-627,1-1,0,0,0,0,none,included_classified,true
005-423-342-957-627,1-2,0,0,0,0,none,included_classified,true
005-423-342-957-627,1-3,0,0,0,0,none,included_classified,true
005-423-342-957-627,2-1,1,1,1,1,keep,included_classified,true
005-423-342-957-627,2-2,0,0,0,0,none,included_classified,true
005-423-342-957-627,2-3,0,0,0,0,none,included_classified,true
005-423-342-957-627,2-4,0,0,0,1,add,included_classified,true
005-423-342-957-627,3-1,0,0,0,0,none,included_classified,true
005-423-342-957-627,3-2,0,0,0,0,none,included_classified,true
005-423-342-957-627,3-3,0,0,0,0,none,included_classified,true
005-423-342-957-627,4-1,0,0,0,1,add,included_classified,true
005-423-342-957-627,4-2,0,0,0,0,none,included_classified,true
005-423-342-957-627,4-3,0,0,0,0,none,included_classified,true
005-423-342-957-627,4-4,0,0,0,0,none,included_classified,true
005-423-342-957-627,4-5,0,0,0,0,none,included_classified,true
096-687-856-616-184,1-1,0,0,0,0,none,included_classified,true
096-687-856-616-184,1-2,0,0,0,0,none,included_classified,true
096-687-856-616-184,1-3,0,0,0,1,add,included_classified,true
096-687-856-616-184,2-1,0,0,0,0,none,included_classified,true
096-687-856-616-184,2-2,0,0,0,0,none,included_classified,true
096-687-856-616-184,2-3,0,0,0,0,none,included_classified,true
096-687-856-616-184,2-4,0,1,1,0,suppress,included_classified,true
096-687-856-616-184,3-1,0,0,0,0,none,included_classified,true
096-687-856-616-184,3-2,0,0,0,0,none,included_classified,true
096-687-856-616-184,3-3,1,0,1,0,suppress,included_classified,true
096-687-856-616-184,4-1,1,0,1,1,keep,included_classified,true
096-687-856-616-184,4-2,0,0,0,0,none,included_classified,true
096-687-856-616-184,4-3,0,0,0,0,none,included_classified,true
096-687-856-616-184,4-4,1,0,1,1,keep,included_classified,true
096-687-856-616-184,4-5,0,0,0,0,none,included_classified,true
004-192-864-658-286,1-1,0,0,0,0,none,included_classified,true
004-192-864-658-286,1-2,0,0,0,0,none,included_classified,true
004-192-864-658-286,1-3,0,0,0,0,none,included_classified,true
